Name,Season,MB,xMB,Percent_Error,Abs_Percent_Error
Tim Locastro,2019.0,25.0,21.0,-16.0,16.0
Trea Turner,2019.0,96.0,78.0,-18.75,18.75
Byron Buxton,2019.0,44.0,33.0,-25.0,25.0
Myles Straw,2019.0,16.0,18.0,12.5,12.5
Roman Quinn,2019.0,13.0,9.0,-30.76923076923077,30.76923076923077
Garrett Hampson,2019.0,37.0,30.0,-18.91891891891892,18.91891891891892
Tyler O'Neill,2019.0,18.0,9.0,-50.0,50.0
Adam Engel,2019.0,24.0,18.0,-25.0,25.0
Adalberto Mondesi,2019.0,57.0,43.0,-24.561403508771928,24.561403508771928
Jon Berti,2019.0,37.0,27.0,-27.027027027027028,27.027027027027028
Harrison Bader,2019.0,39.0,46.0,17.94871794871795,17.94871794871795
Billy Hamilton,2019.0,27.0,25.0,-7.4074074074074066,7.4074074074074066
Richie Martin,2019.0,24.0,25.0,4.166666666666666,4.166666666666666
Lewis Brinson,2019.0,11.0,18.0,63.63636363636363,63.63636363636363
Kevin Kiermaier,2019.0,49.0,53.0,8.16326530612245,8.16326530612245
Delino DeShields,2019.0,42.0,38.0,-9.523809523809524,9.523809523809524
Tommy Edman,2019.0,58.0,41.0,-29.310344827586203,29.310344827586203
Mallex Smith,2019.0,54.0,46.0,-14.814814814814813,14.814814814814813
Nick Senzel,2019.0,50.0,48.0,-4.0,4.0
Ryan Cordell,2019.0,22.0,23.0,4.545454545454546,4.545454545454546
Fernando Tatis Jr.,2019.0,73.0,43.0,-41.0958904109589,41.0958904109589
Victor Robles,2019.0,70.0,49.0,-30.0,30.0
Trevor Story,2019.0,117.0,90.0,-23.076923076923077,23.076923076923077
Mike Trout,2019.0,131.0,107.0,-18.3206106870229,18.3206106870229
Keon Broxton,2019.0,13.0,13.0,0.0,0.0
Amed Rosario,2019.0,84.0,70.0,-16.666666666666664,16.666666666666664
Jake Marisnick,2019.0,33.0,26.0,-21.21212121212121,21.21212121212121
Charlie Tilson,2019.0,12.0,12.0,0.0,0.0
Cory Spangenberg,2019.0,10.0,8.0,-20.0,20.0
Scott Kingery,2019.0,68.0,54.0,-20.588235294117645,20.588235294117645
Yonathan Daza,2019.0,6.0,11.0,83.33333333333334,83.33333333333334
Niko Goodrum,2019.0,58.0,53.0,-8.620689655172415,8.620689655172415
Trent Grisham,2019.0,21.0,17.0,-19.047619047619047,19.047619047619047
Manuel Margot,2019.0,48.0,49.0,2.083333333333333,2.083333333333333
Greg Allen,2019.0,22.0,24.0,9.090909090909092,9.090909090909092
Starling Marte,2019.0,90.0,71.0,-21.11111111111111,21.11111111111111
Derek Fisher,2019.0,16.0,17.0,6.25,6.25
Tyler Wade,2019.0,13.0,15.0,15.384615384615385,15.384615384615385
Victor Reyes,2019.0,41.0,27.0,-34.146341463414636,34.146341463414636
Brett Gardner,2019.0,81.0,64.0,-20.98765432098765,20.98765432098765
Andrew McCutchen,2019.0,38.0,33.0,-13.157894736842104,13.157894736842104
Cole Tucker,2019.0,14.0,15.0,7.142857142857142,7.142857142857142
Jorge Alfaro,2019.0,53.0,46.0,-13.20754716981132,13.20754716981132
Cody Bellinger,2019.0,143.0,115.0,-19.58041958041958,19.58041958041958
Nick Solak,2019.0,22.0,19.0,-13.636363636363635,13.636363636363635
J.T. Realmuto,2019.0,88.0,79.0,-10.227272727272728,10.227272727272728
Tim Anderson,2019.0,91.0,53.0,-41.75824175824176,41.75824175824176
Chris Taylor,2019.0,58.0,43.0,-25.862068965517242,25.862068965517242
Adam Duvall,2019.0,21.0,19.0,-9.523809523809524,9.523809523809524
Dansby Swanson,2019.0,65.0,73.0,12.307692307692308,12.307692307692308
Christian Yelich,2019.0,146.0,103.0,-29.45205479452055,29.45205479452055
Cameron Maybin,2019.0,42.0,31.0,-26.190476190476193,26.190476190476193
Bubba Starling,2019.0,15.0,12.0,-20.0,20.0
Tommy Pham,2019.0,97.0,100.0,3.0927835051546393,3.0927835051546393
Travis Demeritte,2019.0,17.0,10.0,-41.17647058823529,41.17647058823529
Ozzie Albies,2019.0,113.0,83.0,-26.548672566371685,26.548672566371685
Joey Wendle,2019.0,22.0,23.0,4.545454545454546,4.545454545454546
Willi Castro,2019.0,9.0,5.0,-44.44444444444444,44.44444444444444
Aristides Aquino,2019.0,38.0,27.0,-28.947368421052634,28.947368421052634
Tim Lopes,2019.0,14.0,12.0,-14.285714285714285,14.285714285714285
Whit Merrifield,2019.0,108.0,72.0,-33.33333333333333,33.33333333333333
Hunter Pence,2019.0,57.0,38.0,-33.33333333333333,33.33333333333333
Jose Altuve,2019.0,95.0,63.0,-33.68421052631579,33.68421052631579
Raimel Tapia,2019.0,55.0,41.0,-25.454545454545453,25.454545454545453
Brandon Dixon,2019.0,49.0,44.0,-10.204081632653061,10.204081632653061
Dee Strange-Gordon,2019.0,45.0,33.0,-26.666666666666668,26.666666666666668
Kevin Newman,2019.0,75.0,46.0,-38.666666666666664,38.666666666666664
Nicky Lopez,2019.0,34.0,33.0,-2.941176470588235,2.941176470588235
Brandon Nimmo,2019.0,31.0,30.0,-3.225806451612903,3.225806451612903
Jarrod Dyson,2019.0,45.0,42.0,-6.666666666666667,6.666666666666667
Bo Bichette,2019.0,38.0,26.0,-31.57894736842105,31.57894736842105
Joey Rickard,2019.0,18.0,19.0,5.555555555555555,5.555555555555555
George Springer,2019.0,107.0,88.0,-17.75700934579439,17.75700934579439
Wil Myers,2019.0,58.0,56.0,-3.4482758620689653,3.4482758620689653
Dylan Moore,2019.0,25.0,26.0,4.0,4.0
Albert Almora Jr.,2019.0,35.0,31.0,-11.428571428571429,11.428571428571429
Stevie Wilkerson,2019.0,34.0,28.0,-17.647058823529413,17.647058823529413
Willy Adames,2019.0,69.0,65.0,-5.797101449275362,5.797101449275362
Adam Eaton,2019.0,88.0,81.0,-7.954545454545454,7.954545454545454
Mike Brosseau,2019.0,19.0,11.0,-42.10526315789473,42.10526315789473
Rosell Herrera,2019.0,9.0,9.0,0.0,0.0
Austin Slater,2019.0,23.0,19.0,-17.391304347826086,17.391304347826086
JaCoby Jones,2019.0,39.0,40.0,2.564102564102564,2.564102564102564
Cavan Biggio,2019.0,59.0,59.0,0.0,0.0
Bryce Harper,2019.0,110.0,104.0,-5.454545454545454,5.454545454545454
Charlie Culberson,2019.0,17.0,12.0,-29.411764705882355,29.411764705882355
Hunter Dozier,2019.0,94.0,72.0,-23.404255319148938,23.404255319148938
Jordan Luplow,2019.0,45.0,40.0,-11.11111111111111,11.11111111111111
Steven Duggar,2019.0,23.0,25.0,8.695652173913043,8.695652173913043
Nick Ahmed,2019.0,78.0,74.0,-5.128205128205128,5.128205128205128
Ben Gamel,2019.0,38.0,34.0,-10.526315789473683,10.526315789473683
Shohei Ohtani,2019.0,67.0,59.0,-11.940298507462686,11.940298507462686
Jorge Polanco,2019.0,108.0,86.0,-20.37037037037037,20.37037037037037
Aaron Judge,2019.0,77.0,73.0,-5.194805194805195,5.194805194805195
Yasiel Puig,2019.0,82.0,73.0,-10.975609756097562,10.975609756097562
Guillermo Heredia,2019.0,21.0,20.0,-4.761904761904762,4.761904761904762
Kris Bryant,2019.0,105.0,76.0,-27.61904761904762,27.61904761904762
Austin Meadows,2019.0,104.0,83.0,-20.192307692307693,20.192307692307693
Jace Peterson,2019.0,9.0,10.0,11.11111111111111,11.11111111111111
Chris Owings,2019.0,9.0,13.0,44.44444444444444,44.44444444444444
David Dahl,2019.0,67.0,48.0,-28.35820895522388,28.35820895522388
Marcus Semien,2019.0,124.0,107.0,-13.709677419354838,13.709677419354838
Randal Grichuk,2019.0,74.0,71.0,-4.054054054054054,4.054054054054054
Bryan Reynolds,2019.0,92.0,68.0,-26.08695652173913,26.08695652173913
Josh Rojas,2019.0,13.0,14.0,7.6923076923076925,7.6923076923076925
Pablo Reyes,2019.0,12.0,14.0,16.666666666666664,16.666666666666664
Matt Chapman,2019.0,98.0,106.0,8.16326530612245,8.16326530612245
Xander Bogaerts,2019.0,131.0,106.0,-19.083969465648856,19.083969465648856
Luis Rengifo,2019.0,39.0,40.0,2.564102564102564,2.564102564102564
Isiah Kiner-Falefa,2019.0,19.0,18.0,-5.263157894736842,5.263157894736842
Michael Chavis,2019.0,48.0,37.0,-22.916666666666664,22.916666666666664
Kevin Pillar,2019.0,74.0,61.0,-17.56756756756757,17.56756756756757
Rougned Odor,2019.0,61.0,74.0,21.311475409836063,21.311475409836063
Juan Lagares,2019.0,23.0,25.0,8.695652173913043,8.695652173913043
Mookie Betts,2019.0,126.0,133.0,5.555555555555555,5.555555555555555
Brian Goodwin,2019.0,63.0,46.0,-26.984126984126984,26.984126984126984
Ketel Marte,2019.0,131.0,93.0,-29.00763358778626,29.00763358778626
Mike Freeman,2019.0,24.0,17.0,-29.166666666666668,29.166666666666668
Nick Castellanos,2019.0,107.0,82.0,-23.364485981308412,23.364485981308412
Mike Tauchman,2019.0,49.0,38.0,-22.448979591836736,22.448979591836736
Jonathan Villar,2019.0,102.0,87.0,-14.705882352941178,14.705882352941178
Lorenzo Cain,2019.0,67.0,82.0,22.388059701492537,22.388059701492537
Wilmer Difo,2019.0,13.0,13.0,0.0,0.0
Adam Haseley,2019.0,28.0,22.0,-21.428571428571427,21.428571428571427
Mac Williamson,2019.0,8.0,8.0,0.0,0.0
Ian Happ,2019.0,27.0,24.0,-11.11111111111111,11.11111111111111
Austin Riley,2019.0,34.0,30.0,-11.76470588235294,11.76470588235294
Didi Gregorius,2019.0,39.0,43.0,10.256410256410255,10.256410256410255
Willson Contreras,2019.0,65.0,48.0,-26.153846153846157,26.153846153846157
Danny Santana,2019.0,81.0,56.0,-30.864197530864196,30.864197530864196
Dexter Fowler,2019.0,67.0,61.0,-8.955223880597014,8.955223880597014
Max Kepler,2019.0,87.0,81.0,-6.896551724137931,6.896551724137931
Austin Dean,2019.0,18.0,16.0,-11.11111111111111,11.11111111111111
Shed Long Jr.,2019.0,22.0,17.0,-22.727272727272727,22.727272727272727
Addison Russell,2019.0,26.0,23.0,-11.538461538461538,11.538461538461538
Max Muncy,2019.0,93.0,87.0,-6.451612903225806,6.451612903225806
Jake Bauers,2019.0,42.0,42.0,0.0,0.0
Joey Gallo,2019.0,55.0,50.0,-9.090909090909092,9.090909090909092
Brandon Lowe,2019.0,51.0,41.0,-19.607843137254903,19.607843137254903
Will Smith,2019.0,32.0,26.0,-18.75,18.75
Aaron Hicks,2019.0,31.0,30.0,-3.225806451612903,3.225806451612903
Mark Canha,2019.0,79.0,67.0,-15.18987341772152,15.18987341772152
Carlos Correa,2019.0,57.0,44.0,-22.807017543859647,22.807017543859647
Kolten Wong,2019.0,74.0,54.0,-27.027027027027028,27.027027027027028
Eduardo Escobar,2019.0,105.0,77.0,-26.666666666666668,26.666666666666668
Corey Dickerson,2019.0,51.0,35.0,-31.372549019607842,31.372549019607842
Nick Williams,2019.0,5.0,8.0,60.0,60.0
Paul DeJong,2019.0,79.0,75.0,-5.063291139240507,5.063291139240507
Jackie Bradley Jr.,2019.0,62.0,68.0,9.67741935483871,9.67741935483871
David Bote,2019.0,46.0,36.0,-21.73913043478261,21.73913043478261
Yuli Gurriel,2019.0,103.0,73.0,-29.126213592233007,29.126213592233007
Greg Garcia,2019.0,38.0,35.0,-7.894736842105263,7.894736842105263
Lourdes Gurriel Jr.,2019.0,53.0,39.0,-26.41509433962264,26.41509433962264
Jake Cave,2019.0,30.0,28.0,-6.666666666666667,6.666666666666667
David Fletcher,2019.0,81.0,51.0,-37.03703703703704,37.03703703703704
Dawel Lugo,2019.0,28.0,27.0,-3.571428571428571,3.571428571428571
Robbie Grossman,2019.0,49.0,52.0,6.122448979591836,6.122448979591836
Mike Yastrzemski,2019.0,61.0,50.0,-18.0327868852459,18.0327868852459
Francisco Lindor,2019.0,106.0,93.0,-12.264150943396226,12.264150943396226
Michael Conforto,2019.0,97.0,87.0,-10.309278350515463,10.309278350515463
Jean Segura,2019.0,77.0,66.0,-14.285714285714285,14.285714285714285
Ian Desmond,2019.0,64.0,58.0,-9.375,9.375
Phillip Ervin,2019.0,35.0,23.0,-34.285714285714285,34.285714285714285
Anthony Santander,2019.0,53.0,46.0,-13.20754716981132,13.20754716981132
J.P. Crawford,2019.0,40.0,40.0,0.0,0.0
Billy McKinney,2019.0,28.0,24.0,-14.285714285714285,14.285714285714285
Jason Heyward,2019.0,75.0,71.0,-5.333333333333334,5.333333333333334
Sam Travis,2019.0,15.0,18.0,20.0,20.0
Matt Beaty,2019.0,37.0,33.0,-10.81081081081081,10.81081081081081
Marcell Ozuna,2019.0,77.0,88.0,14.285714285714285,14.285714285714285
JT Riddle,2019.0,11.0,11.0,0.0,0.0
Alex Bregman,2019.0,139.0,105.0,-24.46043165467626,24.46043165467626
Danny Jansen,2019.0,34.0,44.0,29.411764705882355,29.411764705882355
Ildemaro Vargas,2019.0,25.0,22.0,-12.0,12.0
Alex Verdugo,2019.0,56.0,49.0,-12.5,12.5
Jonathan Schoop,2019.0,59.0,46.0,-22.033898305084744,22.033898305084744
Logan Forsythe,2019.0,36.0,42.0,16.666666666666664,16.666666666666664
Jeimer Candelario,2019.0,33.0,38.0,15.151515151515152,15.151515151515152
Kyle Farmer,2019.0,20.0,16.0,-20.0,20.0
Brad Miller,2019.0,29.0,22.0,-24.137931034482758,24.137931034482758
Juan Soto,2019.0,122.0,117.0,-4.098360655737705,4.098360655737705
Jeff McNeil,2019.0,95.0,67.0,-29.47368421052631,29.47368421052631
Harold Castro,2019.0,42.0,29.0,-30.952380952380953,30.952380952380953
Christian Walker,2019.0,88.0,91.0,3.4090909090909087,3.4090909090909087
Ryan O'Hearn,2019.0,34.0,45.0,32.35294117647059,32.35294117647059
Josh Harrison,2019.0,7.0,17.0,142.85714285714286,142.85714285714286
Adam Frazier,2019.0,74.0,61.0,-17.56756756756757,17.56756756756757
Austin Barnes,2019.0,21.0,21.0,0.0,0.0
Leonys Martin,2019.0,20.0,23.0,15.0,15.0
Garrett Cooper,2019.0,57.0,48.0,-15.789473684210526,15.789473684210526
Austin Nola,2019.0,36.0,25.0,-30.555555555555557,30.555555555555557
Jose Iglesias,2019.0,63.0,41.0,-34.92063492063492,34.92063492063492
Mitch Haniger,2019.0,36.0,36.0,0.0,0.0
Eddie Rosario,2019.0,85.0,72.0,-15.294117647058824,15.294117647058824
Nathaniel Lowe,2019.0,22.0,19.0,-13.636363636363635,13.636363636363635
Rafael Devers,2019.0,125.0,107.0,-14.399999999999999,14.399999999999999
Kyle Schwarber,2019.0,93.0,96.0,3.225806451612903,3.225806451612903
Andrew Benintendi,2019.0,80.0,78.0,-2.5,2.5
Hunter Renfroe,2019.0,63.0,57.0,-9.523809523809524,9.523809523809524
Pedro Severino,2019.0,40.0,41.0,2.5,2.5
Brian Anderson,2019.0,71.0,66.0,-7.042253521126761,7.042253521126761
Chad Pinder,2019.0,40.0,42.0,5.0,5.0
Daniel Robertson,2019.0,18.0,19.0,5.555555555555555,5.555555555555555
Andrew Knapp,2019.0,13.0,19.0,46.15384615384615,46.15384615384615
Jorge Soler,2019.0,116.0,106.0,-8.620689655172415,8.620689655172415
Tyler Naquin,2019.0,41.0,33.0,-19.51219512195122,19.51219512195122
Keston Hiura,2019.0,63.0,42.0,-33.33333333333333,33.33333333333333
Luis Arraez,2019.0,57.0,41.0,-28.07017543859649,28.07017543859649
Corey Seager,2019.0,79.0,66.0,-16.455696202531644,16.455696202531644
Starlin Castro,2019.0,83.0,79.0,-4.819277108433735,4.819277108433735
David Peralta,2019.0,59.0,48.0,-18.64406779661017,18.64406779661017
Brian Dozier,2019.0,59.0,58.0,-1.694915254237288,1.694915254237288
Christin Stewart,2019.0,42.0,42.0,0.0,0.0
Gregory Polanco,2019.0,19.0,19.0,0.0,0.0
Travis d'Arnaud,2019.0,47.0,45.0,-4.25531914893617,4.25531914893617
Ender Inciarte,2019.0,27.0,25.0,-7.4074074074074066,7.4074074074074066
Hanser Alberto,2019.0,71.0,39.0,-45.07042253521127,45.07042253521127
Adam Jones,2019.0,61.0,51.0,-16.39344262295082,16.39344262295082
Josh VanMeter,2019.0,31.0,27.0,-12.903225806451612,12.903225806451612
Grayson Greiner,2019.0,16.0,19.0,18.75,18.75
Brandon Drury,2019.0,41.0,45.0,9.75609756097561,9.75609756097561
Justin Upton,2019.0,28.0,31.0,10.714285714285714,10.714285714285714
Yordan Alvarez,2019.0,84.0,57.0,-32.142857142857146,32.142857142857146
Jason Kipnis,2019.0,58.0,60.0,3.4482758620689653,3.4482758620689653
Charlie Blackmon,2019.0,116.0,82.0,-29.310344827586203,29.310344827586203
Jurickson Profar,2019.0,56.0,63.0,12.5,12.5
Josh Bell,2019.0,109.0,100.0,-8.256880733944955,8.256880733944955
Jake Rogers,2019.0,6.0,12.0,100.0,100.0
Tim Beckham,2019.0,39.0,30.0,-23.076923076923077,23.076923076923077
Trey Mancini,2019.0,115.0,94.0,-18.26086956521739,18.26086956521739
Jay Bruce,2019.0,43.0,44.0,2.3255813953488373,2.3255813953488373
Anthony Rendon,2019.0,133.0,117.0,-12.030075187969924,12.030075187969924
Alex Dickerson,2019.0,27.0,21.0,-22.22222222222222,22.22222222222222
Domingo Santana,2019.0,65.0,62.0,-4.615384615384616,4.615384615384616
DJ LeMahieu,2019.0,117.0,105.0,-10.256410256410255,10.256410256410255
Josh Reddick,2019.0,67.0,59.0,-11.940298507462686,11.940298507462686
Eric Thames,2019.0,66.0,53.0,-19.696969696969695,19.696969696969695
Elvis Andrus,2019.0,77.0,74.0,-3.896103896103896,3.896103896103896
Tyler Austin,2019.0,19.0,22.0,15.789473684210526,15.789473684210526
J.D. Martinez,2019.0,123.0,101.0,-17.88617886178862,17.88617886178862
Dustin Garneau,2019.0,11.0,16.0,45.45454545454545,45.45454545454545
Ben Zobrist,2019.0,17.0,17.0,0.0,0.0
Humberto Arteaga,2019.0,7.0,11.0,57.14285714285714,57.14285714285714
John Hicks,2019.0,29.0,23.0,-20.689655172413794,20.689655172413794
Derek Dietrich,2019.0,31.0,33.0,6.451612903225806,6.451612903225806
Yan Gomes,2019.0,38.0,39.0,2.631578947368421,2.631578947368421
Ryan Braun,2019.0,80.0,69.0,-13.750000000000002,13.750000000000002
Franmil Reyes,2019.0,80.0,77.0,-3.75,3.75
Cheslor Cuthbert,2019.0,34.0,34.0,0.0,0.0
Paul Goldschmidt,2019.0,98.0,95.0,-3.061224489795918,3.061224489795918
Gleyber Torres,2019.0,98.0,75.0,-23.46938775510204,23.46938775510204
Shin-Soo Choo,2019.0,94.0,97.0,3.1914893617021276,3.1914893617021276
Nomar Mazara,2019.0,63.0,57.0,-9.523809523809524,9.523809523809524
Curtis Granderson,2019.0,30.0,39.0,30.0,30.0
Jake Lamb,2019.0,21.0,27.0,28.57142857142857,28.57142857142857
Kyle Seager,2019.0,57.0,59.0,3.508771929824561,3.508771929824561
Gordon Beckham,2019.0,22.0,25.0,13.636363636363635,13.636363636363635
Matt Duffy,2019.0,16.0,15.0,-6.25,6.25
Freddie Freeman,2019.0,126.0,110.0,-12.698412698412698,12.698412698412698
Ehire Adrianza,2019.0,27.0,26.0,-3.7037037037037033,3.7037037037037033
Stephen Vogt,2019.0,40.0,35.0,-12.5,12.5
Pete Alonso,2019.0,118.0,93.0,-21.1864406779661,21.1864406779661
Jordy Mercer,2019.0,34.0,27.0,-20.588235294117645,20.588235294117645
Willie Calhoun,2019.0,52.0,44.0,-15.384615384615385,15.384615384615385
Tony Kemp,2019.0,25.0,22.0,-12.0,12.0
Evan Longoria,2019.0,63.0,62.0,-1.5873015873015872,1.5873015873015872
Luke Maile,2019.0,6.0,13.0,116.66666666666667,116.66666666666667
Michael Brantley,2019.0,106.0,82.0,-22.641509433962266,22.641509433962266
Manny Machado,2019.0,89.0,88.0,-1.1235955056179776,1.1235955056179776
Ryan McMahon,2019.0,72.0,70.0,-2.7777777777777777,2.7777777777777777
Orlando Arcia,2019.0,49.0,54.0,10.204081632653061,10.204081632653061
Gerardo Parra,2019.0,30.0,27.0,-10.0,10.0
Miguel Rojas,2019.0,60.0,49.0,-18.333333333333332,18.333333333333332
Andrelton Simmons,2019.0,46.0,46.0,0.0,0.0
Daniel Descalso,2019.0,12.0,17.0,41.66666666666667,41.66666666666667
Mike Zunino,2019.0,19.0,26.0,36.84210526315789,36.84210526315789
Mitch Garver,2019.0,70.0,56.0,-20.0,20.0
Reese McGuire,2019.0,18.0,11.0,-38.88888888888889,38.88888888888889
Gio Urshela,2019.0,82.0,59.0,-28.04878048780488,28.04878048780488
Vladimir Guerrero Jr.,2019.0,67.0,65.0,-2.9850746268656714,2.9850746268656714
J.D. Davis,2019.0,80.0,66.0,-17.5,17.5
Kevan Smith,2019.0,24.0,23.0,-4.166666666666666,4.166666666666666
Dominic Smith,2019.0,32.0,23.0,-28.125,28.125
Max Stassi,2019.0,5.0,7.0,40.0,40.0
Ryan Zimmerman,2019.0,23.0,20.0,-13.043478260869565,13.043478260869565
Tom Murphy,2019.0,45.0,32.0,-28.888888888888886,28.888888888888886
Ian Kinsler,2019.0,24.0,23.0,-4.166666666666666,4.166666666666666
Matt Olson,2019.0,89.0,84.0,-5.617977528089887,5.617977528089887
James McCann,2019.0,65.0,55.0,-15.384615384615385,15.384615384615385
Eric Sogard,2019.0,66.0,40.0,-39.39393939393939,39.39393939393939
Jason Castro,2019.0,34.0,40.0,17.647058823529413,17.647058823529413
Joc Pederson,2019.0,78.0,71.0,-8.974358974358974,8.974358974358974
Josh Naylor,2019.0,32.0,29.0,-9.375,9.375
Justin Turner,2019.0,88.0,80.0,-9.090909090909092,9.090909090909092
Tony Wolters,2019.0,38.0,32.0,-15.789473684210526,15.789473684210526
Brock Holt,2019.0,38.0,29.0,-23.684210526315788,23.684210526315788
C.J. Cron,2019.0,64.0,72.0,12.5,12.5
Dwight Smith Jr.,2019.0,44.0,40.0,-9.090909090909092,9.090909090909092
Ryan Goins,2019.0,16.0,9.0,-43.75,43.75
Nick Markakis,2019.0,63.0,66.0,4.761904761904762,4.761904761904762
Jung Ho Kang,2019.0,15.0,15.0,0.0,0.0
Stephen Piscotty,2019.0,45.0,45.0,0.0,0.0
Russell Martin,2019.0,22.0,27.0,22.727272727272727,22.727272727272727
Kevin Plawecki,2019.0,15.0,20.0,33.33333333333333,33.33333333333333
Matt Carpenter,2019.0,54.0,55.0,1.8518518518518516,1.8518518518518516
Matt Adams,2019.0,39.0,37.0,-5.128205128205128,5.128205128205128
Matt Joyce,2019.0,37.0,31.0,-16.216216216216218,16.216216216216218
Ty France,2019.0,19.0,20.0,5.263157894736842,5.263157894736842
Zack Cozart,2019.0,2.0,9.0,350.0,350.0
Nolan Arenado,2019.0,130.0,87.0,-33.07692307692307,33.07692307692307
Kole Calhoun,2019.0,82.0,81.0,-1.2195121951219512,1.2195121951219512
Rhys Hoskins,2019.0,92.0,103.0,11.956521739130435,11.956521739130435
Freddy Galvis,2019.0,72.0,60.0,-16.666666666666664,16.666666666666664
Ryon Healy,2019.0,22.0,22.0,0.0,0.0
Melky Cabrera,2019.0,47.0,42.0,-10.638297872340425,10.638297872340425
Donovan Solano,2019.0,35.0,21.0,-40.0,40.0
Josh Donaldson,2019.0,106.0,112.0,5.660377358490567,5.660377358490567
Austin Romine,2019.0,31.0,27.0,-12.903225806451612,12.903225806451612
Marwin Gonzalez,2019.0,55.0,56.0,1.8181818181818181,1.8181818181818181
Rio Ruiz,2019.0,42.0,44.0,4.761904761904762,4.761904761904762
Josh Phegley,2019.0,35.0,27.0,-22.857142857142858,22.857142857142858
Eric Hosmer,2019.0,80.0,83.0,3.75,3.75
Luke Voit,2019.0,73.0,69.0,-5.47945205479452,5.47945205479452
Tommy La Stella,2019.0,48.0,39.0,-18.75,18.75
Mike Moustakas,2019.0,88.0,83.0,-5.681818181818182,5.681818181818182
Brandon Crawford,2019.0,53.0,63.0,18.867924528301888,18.867924528301888
Carlos Santana,2019.0,118.0,118.0,0.0,0.0
Jeff Mathis,2019.0,11.0,14.0,27.27272727272727,27.27272727272727
Nick Martini,2019.0,10.0,6.0,-40.0,40.0
Zack Collins,2019.0,9.0,9.0,0.0,0.0
Johan Camargo,2019.0,25.0,22.0,-12.0,12.0
Daniel Murphy,2019.0,65.0,46.0,-29.230769230769234,29.230769230769234
Travis Shaw,2019.0,17.0,27.0,58.82352941176471,58.82352941176471
Scooter Gennett,2019.0,10.0,12.0,20.0,20.0
Jesse Winker,2019.0,54.0,48.0,-11.11111111111111,11.11111111111111
Khris Davis,2019.0,54.0,63.0,16.666666666666664,16.666666666666664
David Freese,2019.0,39.0,27.0,-30.76923076923077,30.76923076923077
Neil Walker,2019.0,46.0,43.0,-6.521739130434782,6.521739130434782
Matt Thaiss,2019.0,18.0,15.0,-16.666666666666664,16.666666666666664
Joe Panik,2019.0,46.0,51.0,10.869565217391305,10.869565217391305
Maikel Franco,2019.0,48.0,52.0,8.333333333333332,8.333333333333332
Alex Gordon,2019.0,72.0,78.0,8.333333333333332,8.333333333333332
Jonathan Lucroy,2019.0,31.0,32.0,3.225806451612903,3.225806451612903
Colin Moran,2019.0,64.0,51.0,-20.3125,20.3125
Wilmer Flores,2019.0,46.0,33.0,-28.26086956521739,28.26086956521739
Howie Kendrick,2019.0,75.0,61.0,-18.666666666666668,18.666666666666668
Mark Reynolds,2019.0,12.0,12.0,0.0,0.0
Nelson Cruz,2019.0,111.0,89.0,-19.81981981981982,19.81981981981982
Anthony Rizzo,2019.0,101.0,81.0,-19.801980198019802,19.801980198019802
Carson Kelly,2019.0,52.0,49.0,-5.769230769230769,5.769230769230769
Todd Frazier,2019.0,61.0,59.0,-3.278688524590164,3.278688524590164
Francisco Cervelli,2019.0,14.0,16.0,14.285714285714285,14.285714285714285
Kurt Suzuki,2019.0,42.0,37.0,-11.904761904761903,11.904761904761903
Curt Casali,2019.0,28.0,28.0,0.0,0.0
Robinson Chirinos,2019.0,53.0,46.0,-13.20754716981132,13.20754716981132
Tyler Flowers,2019.0,34.0,32.0,-5.88235294117647,5.88235294117647
Cam Gallagher,2019.0,13.0,13.0,0.0,0.0
Tyler White,2019.0,23.0,25.0,8.695652173913043,8.695652173913043
Joey Votto,2019.0,78.0,81.0,3.8461538461538463,3.8461538461538463
Mitch Moreland,2019.0,50.0,49.0,-2.0,2.0
Victor Caratini,2019.0,38.0,36.0,-5.263157894736842,5.263157894736842
Bryan Holaday,2019.0,17.0,10.0,-41.17647058823529,41.17647058823529
Jon Jay,2019.0,16.0,17.0,6.25,6.25
Rowdy Tellez,2019.0,47.0,46.0,-2.127659574468085,2.127659574468085
Chris Davis,2019.0,27.0,34.0,25.925925925925924,25.925925925925924
Jose Trevino,2019.0,13.0,5.0,-61.53846153846154,61.53846153846154
Chris Iannetta,2019.0,19.0,18.0,-5.263157894736842,5.263157894736842
Brandon Belt,2019.0,71.0,83.0,16.901408450704224,16.901408450704224
Meibrys Viloria,2019.0,10.0,8.0,-20.0,20.0
Alex Avila,2019.0,24.0,32.0,33.33333333333333,33.33333333333333
Mike Ford,2019.0,27.0,21.0,-22.22222222222222,22.22222222222222
Chance Sisco,2019.0,19.0,24.0,26.31578947368421,26.31578947368421
Jacob Stallings,2019.0,23.0,22.0,-4.3478260869565215,4.3478260869565215
Austin Hedges,2019.0,24.0,32.0,33.33333333333333,33.33333333333333
Pablo Sandoval,2019.0,44.0,39.0,-11.363636363636363,11.363636363636363
Willians Astudillo,2019.0,21.0,29.0,38.095238095238095,38.095238095238095
Yasmani Grandal,2019.0,91.0,94.0,3.296703296703297,3.296703296703297
Buster Posey,2019.0,47.0,54.0,14.893617021276595,14.893617021276595
Lucas Duda,2019.0,8.0,14.0,75.0,75.0
Tucker Barnhart,2019.0,39.0,35.0,-10.256410256410255,10.256410256410255
